year,ur_lma,ur_sub_lma,wp_lma,wp_sub_lma,flow
2001,14,8,14,2,156
2001,14,8,14,8,273
2001,14,8,14,13,9
2001,14,9,14,1,21
2001,14,9,14,2,225
2001,14,9,14,3,9
2001,14,9,14,9,204
2001,14,9,14,13,36
2001,14,10,14,1,30
2001,14,10,14,2,132
2001,14,10,14,10,162
2001,14,11,14,1,12
2001,14,11,14,2,6
2001,14,11,14,11,150
2001,14,12,14,1,6
2001,14,12,14,2,12
2001,14,12,14,12,96
2001,14,13,13,7,9
2001,14,13,14,1,75
2001,14,13,14,2,312
2001,14,13,14,9,9
2001,14,13,14,13,4830
2001,14,13,15,1,33
2001,15,1,14,1,9
2001,15,1,14,2,9
2001,15,1,14,13,123
2001,15,1,15,1,3768
2001,15,1,15,6,9
2001,15,1,15,8,264
2001,15,1,15,14,93
2001,15,2,15,1,15
2001,15,2,15,2,243
2001,15,3,7,9,30
2001,15,3,15,3,741
2001,15,3,15,8,12
2001,15,4,7,9,42
2001,15,4,15,3,54
2001,15,4,15,4,2013
2001,15,4,15,5,72
2001,15,4,15,6,18
2001,15,4,15,8,39
2001,15,4,18,2,24
2001,15,4,18,5,15
2001,15,4,18,8,9
2001,15,5,15,4,57
2001,15,5,15,5,2637
2001,15,5,15,6,102
2001,15,5,15,8,456
2001,15,5,15,10,24
2001,15,5,15,11,15
2001,15,5,16,7,12
2001,15,5,18,2,84
2001,15,5,18,5,87
2001,15,5,18,6,15
2001,15,5,18,8,9
2001,15,6,15,1,12
2001,15,6,15,4,30
2001,15,6,15,5,207
2001,15,6,15,6,3774
2001,15,6,15,7,9
2001,15,6,15,8,2094
2001,15,6,15,9,33
2001,15,6,15,10,69
2001,15,6,15,11,27
2001,15,6,15,12,48
2001,15,6,15,14,9
2001,15,6,16,2,9
2001,15,6,16,5,6
2001,15,6,16,7,18
2001,15,6,18,2,9
2001,15,6,18,5,27
2001,15,7,15,6,42
2001,15,7,15,7,279
2001,15,7,15,8,171
2001,15,8,7,9,6
2001,15,8,14,1,21
2001,15,8,14,2,24
2001,15,8,14,13,18
2001,15,8,15,1,99
2001,15,8,15,3,102
2001,15,8,15,4,18
2001,15,8,15,5,261
2001,15,8,15,6,531
2001,15,8,15,7,15
2001,15,8,15,8,26403
2001,15,8,15,9,147
2001,15,8,15,10,75
2001,15,8,15,11,213
2001,15,8,15,12,78
2001,15,8,15,13,18
2001,15,8,15,14,54
2001,15,8,16,2,24
2001,15,8,16,3,9
2001,15,8,16,4,27
2001,15,8,16,5,33
2001,15,8,16,7,129
2001,15,8,17,9,12
2001,15,8,18,2,42
2001,15,8,18,5,27
2001,15,8,18,6,12
2001,15,8,19,3,27
2001,15,9,15,6,27
2001,15,9,15,8,372
2001,15,9,15,9,216
2001,15,10,15,5,51
2001,15,10,15,6,93
2001,15,10,15,8,594
2001,15,10,15,10,789
2001,15,10,15,11,39
2001,15,10,15,12,15
2001,15,11,15,1,12
2001,15,11,15,5,18
2001,15,11,15,6,21
2001,15,11,15,8,558
2001,15,11,15,10,12
2001,15,11,15,11,7536
2001,15,11,15,12,12
2001,15,11,15,13,15
2001,15,11,16,2,342
2001,15,11,16,3,18
2001,15,11,16,4,51
2001,15,11,16,5,60
2001,15,11,16,7,159
2001,15,11,18,2,9
2001,15,11,18,5,9
2001,15,11,19,3,6
2001,15,12,15,6,33
2001,15,12,15,8,402
2001,15,12,15,10,6
2001,15,12,15,12,336
2001,15,13,15,8,99
2001,15,13,15,11,15
2001,15,13,15,13,123
2001,15,14,15,1,51
2001,15,14,15,8,162
2001,15,14,15,14,1437
2001,15,14,16,7,6
2001,15,14,19,1,24
2001,15,14,19,3,12
2001,16,2,15,8,84
2001,16,2,15,11,300
2001,16,2,16,2,9012
2001,16,2,16,3,159
2001,16,2,16,4,885
2001,16,2,16,5,732
2001,16,2,16,7,2877
2001,16,2,19,3,12
2001,16,2,19,8,6
2001,16,2,20,1,6
2001,16,3,15,8,18
2001,16,3,16,2,27
2001,16,3,16,3,6987
2001,16,3,16,4,381
2001,16,3,16,5,3477
2001,16,3,16,7,3195
2001,16,3,19,3,27
2001,16,3,19,8,15
2001,16,4,15,8,24
2001,16,4,15,11,9
2001,16,4,16,2,294
2001,16,4,16,3,309
2001,16,4,16,4,9822
2001,16,4,16,5,1932
2001,16,4,16,7,9426
2001,16,4,19,3,24
2001,16,4,19,6,6
2001,16,4,19,8,9
2001,16,5,15,8,36
2001,16,5,15,11,6
2001,16,5,16,2,90
2001,16,5,16,3,1392
2001,16,5,16,4,921
2001,16,5,16,5,23292
2001,16,5,16,7,11412
2001,16,5,19,3,36
2001,16,5,19,6,12
2001,16,5,19,8,21
2001,16,5,21,3,9
2001,16,7,15,5,9
2001,16,7,15,8,60
2001,16,7,15,11,15
2001,16,7,16,2,243
2001,16,7,16,3,492
2001,16,7,16,4,2088
2001,16,7,16,5,4626
2001,16,7,16,7,63117
2001,16,7,19,3,123
2001,16,7,19,4,9
2001,16,7,19,6,15
2001,16,7,19,8,48
2001,16,7,20,1,6
2001,16,7,20,6,9
2001,16,7,21,3,21
2001,16,7,21,4,12
2001,17,1,6,13,9
2001,17,1,17,1,3102
2001,17,1,17,2,1719
2001,17,1,17,3,45
2001,17,1,17,4,99
2001,17,1,17,5,105
2001,17,1,17,7,9
2001,17,1,17,8,6
2001,17,1,17,9,33
2001,17,2,17,1,1389
2001,17,2,17,2,12768
2001,17,2,17,3,93
2001,17,2,17,4,186
2001,17,2,17,5,246
2001,17,2,17,7,81
2001,17,2,17,8,18
2001,17,2,17,9,99
2001,17,3,17,1,51
2001,17,3,17,2,471
2001,17,3,17,3,696
2001,17,3,17,4,21
2001,17,3,17,5,12
2001,17,3,17,7,24
2001,17,3,17,9,6
2001,17,4,17,1,201
2001,17,4,17,2,567
2001,17,4,17,3,9
2001,17,4,17,4,1536
2001,17,4,17,5,105
2001,17,4,17,8,6
2001,17,4,17,9,36
2001,17,5,17,1,54
2001,17,5,17,2,222
2001,17,5,17,4,42
2001,17,5,17,5,4329
2001,17,5,17,7,24
2001,17,5,17,8,39
2001,17,5,17,9,408
2001,17,6,17,5,6
2001,17,6,17,6,75
2001,17,7,17,1,9
2001,17,7,17,2,69
2001,17,7,17,3,15
2001,17,7,17,5,42
2001,17,7,17,7,1557
2001,17,7,17,8,12
2001,17,7,17,9,81
2001,17,8,17,2,9
2001,17,8,17,5,24
2001,17,8,17,7,12
2001,17,8,17,8,567
2001,17,8,17,9,111
2001,17,9,15,8,6
2001,17,9,17,1,12
2001,17,9,17,2,81
2001,17,9,17,5,255
2001,17,9,17,7,15
2001,17,9,17,8,84
2001,17,9,17,9,4461
2001,17,9,17,10,24
2001,17,9,18,1,6
2001,17,10,17,2,9
2001,17,10,17,5,12
2001,17,10,17,9,129
2001,17,10,17,10,573
2001,17,10,18,1,48
2001,18,1,17,9,24
2001,18,1,17,10,15
2001,18,1,18,1,606
2001,18,1,18,2,27
2001,18,1,18,5,18
2001,18,2,7,9,12
2001,18,2,15,4,9
2001,18,2,15,5,60
2001,18,2,15,6,12
2001,18,2,15,8,90
2001,18,2,15,11,12
2001,18,2,17,2,9
2001,18,2,17,9,9
2001,18,2,18,1,48
2001,18,2,18,2,3084
2001,18,2,18,3,60
2001,18,2,18,4,18
2001,18,2,18,5,996
2001,18,2,18,6,558
2001,18,2,18,7,27
2001,18,2,18,8,57
2001,18,3,15,5,9
2001,18,3,15,8,12
2001,18,3,18,2,261
2001,18,3,18,3,159
2001,18,3,18,4,9
2001,18,3,18,5,102
2001,18,3,18,6,48
2001,18,3,18,8,9
2001,18,4,15,5,6
2001,18,4,15,8,6
2001,18,4,18,1,15
2001,18,4,18,2,180
2001,18,4,18,3,15
2001,18,4,18,4,258
2001,18,4,18,5,96
2001,18,4,18,6,36
2001,18,4,18,8,9
2001,18,5,7,9,9
2001,18,5,15,4,6
2001,18,5,15,5,60
2001,18,5,15,6,21
2001,18,5,15,8,81
2001,18,5,15,11,9
2001,18,5,17,2,6
2001,18,5,18,1,57
2001,18,5,18,2,1281
2001,18,5,18,3,42
2001,18,5,18,4,24
2001,18,5,18,5,1668
2001,18,5,18,6,354
2001,18,5,18,7,24
2001,18,5,18,8,54
2001,18,6,7,9,6
2001,18,6,15,5,24
2001,18,6,15,6,9
2001,18,6,15,8,60
2001,18,6,15,11,12
2001,18,6,18,1,45
2001,18,6,18,2,900
2001,18,6,18,3,27
2001,18,6,18,4,18
2001,18,6,18,5,501
2001,18,6,18,6,567
2001,18,6,18,7,21
2001,18,6,18,8,36
2001,18,7,15,8,15
2001,18,7,18,2,249
2001,18,7,18,5,135
2001,18,7,18,6,51
2001,18,7,18,7,117
2001,18,7,18,8,15
2001,18,8,7,9,12
2001,18,8,15,5,12
2001,18,8,15,8,9
2001,18,8,18,1,9
2001,18,8,18,2,219
2001,18,8,18,4,6
2001,18,8,18,5,99
2001,18,8,18,6,45
2001,18,8,18,7,6
2001,18,8,18,8,420
2001,19,1,15,1,9
2001,19,1,15,8,12
2001,19,1,15,14,39
2001,19,1,19,1,579
2001,19,1,19,3,39
2001,19,2,19,2,102
2001,19,2,19,3,111
2001,19,3,14,13,6
2001,19,3,15,8,18
2001,19,3,16,3,36
2001,19,3,16,4,15
2001,19,3,16,5,93
2001,19,3,16,7,162
2001,19,3,19,1,9
2001,19,3,19,2,48
2001,19,3,19,3,5685
2001,19,3,19,4,63
2001,19,3,19,5,84
2001,19,3,19,6,231
2001,19,3,19,8,126
2001,19,4,16,5,6
2001,19,4,16,7,21
2001,19,4,19,3,294
2001,19,4,19,4,261
2001,19,4,19,6,12
2001,19,4,19,8,6
2001,19,5,16,7,15
2001,19,5,19,2,9
2001,19,5,19,3,198
2001,19,5,19,5,510
2001,19,5,19,6,9
2001,19,5,19,8,6
2001,19,6,16,3,39
2001,19,6,16,4,6
2001,19,6,16,5,81
2001,19,6,16,7,150
2001,19,6,19,2,9
2001,19,6,19,3,612
2001,19,6,19,4,9
2001,19,6,19,5,15
2001,19,6,19,6,1401
2001,19,6,19,8,210
2001,19,7,19,3,15
2001,19,7,19,7,138
2001,19,7,19,8,33
2001,19,8,16,3,93
2001,19,8,16,4,21
2001,19,8,16,5,144
2001,19,8,16,7,351
2001,19,8,19,3,249
2001,19,8,19,4,6
2001,19,8,19,6,96
2001,19,8,19,7,12
2001,19,8,19,8,2199
2001,20,1,20,1,1038
2001,20,1,20,2,18
2001,20,1,20,3,6
2001,20,1,20,4,12
2001,20,1,20,5,9
2001,20,1,20,6,108
2001,20,1,20,7,81
2001,20,1,20,9,12
2001,20,1,21,3,39
2001,20,2,20,1,18
2001,20,2,20,2,699
2001,20,2,20,3,60
2001,20,2,20,4,60
2001,20,2,20,5,15
2001,20,2,20,6,492
2001,20,2,20,7,9
2001,20,2,20,8,6
2001,20,2,20,9,78
2001,20,2,21,3,12
2001,20,3,20,2,6
2001,20,3,20,3,405
2001,20,3,20,4,6
2001,20,3,20,6,33
2001,20,4,20,2,15
2001,20,4,20,3,12
2001,20,4,20,4,141
2001,20,4,20,6,207
2001,20,4,20,7,6
2001,20,4,20,9,9
2001,20,5,20,2,12
2001,20,5,20,3,9
2001,20,5,20,4,15
2001,20,5,20,5,174
2001,20,5,20,6,267
2001,20,5,20,7,9
2001,20,5,20,9,18
2001,20,6,16,7,15
2001,20,6,20,1,96
2001,20,6,20,2,366
2001,20,6,20,3,255
2001,20,6,20,4,309
2001,20,6,20,5,159
2001,20,6,20,6,6441
2001,20,6,20,7,159
2001,20,6,20,8,30
2001,20,6,20,9,225
2001,20,6,20,10,63
2001,20,6,21,3,57
2001,20,6,21,4,6
2001,20,6,22,2,6
2001,20,7,16,7,6
2001,20,7,20,1,42
2001,20,7,20,3,6
2001,20,7,20,4,9
2001,20,7,20,6,162
2001,20,7,20,7,1056
2001,20,7,20,9,9
2001,20,7,21,3,18
2001,20,8,20,1,6
2001,20,8,20,2,12
2001,20,8,20,3,9
2001,20,8,20,4,12
2001,20,8,20,5,15
2001,20,8,20,6,168
2001,20,8,20,7,21
2001,20,8,20,8,114
2001,20,8,20,9,9
2001,20,9,20,1,6
2001,20,9,20,2,18
2001,20,9,20,3,21
2001,20,9,20,4,9
2001,20,9,20,5,12
2001,20,9,20,6,153
2001,20,9,20,9,291
2001,20,10,20,1,6
2001,20,10,20,4,9
2001,20,10,20,5,6
2001,20,10,20,6,123
2001,20,10,20,9,6
2001,20,10,20,10,528
2001,21,1,21,1,843
2001,21,1,21,3,54
2001,21,1,21,4,33
2001,21,1,21,6,18
2001,21,2,21,2,1797
2001,21,2,21,3,27
2001,21,2,21,4,9
2001,21,2,21,6,12
2001,21,3,16,7,54
2001,21,3,20,1,54
2001,21,3,20,6,15
2001,21,3,20,7,9
2001,21,3,21,1,36
2001,21,3,21,2,24
2001,21,3,21,3,13437
2001,21,3,21,4,1407
2001,21,3,21,5,27
2001,21,3,21,6,129
2001,21,3,23,2,6
2001,21,4,16,7,15
2001,21,4,20,1,6
2001,21,4,21,1,45
2001,21,4,21,2,18
2001,21,4,21,3,2943
2001,21,4,21,4,4596
2001,21,4,21,5,48
2001,21,4,21,6,165
2001,21,5,21,3,165
2001,21,5,21,4,141
2001,21,5,21,5,237
2001,21,5,21,6,81
2001,21,6,20,1,6
2001,21,6,21,1,24
2001,21,6,21,2,24
2001,21,6,21,3,318
2001,21,6,21,4,162
2001,21,6,21,5,33
2001,21,6,21,6,3807
2001,22,1,22,1,279
2001,22,1,22,4,9
2001,22,1,24,7,6
2001,22,2,20,6,9
2001,22,2,22,2,1317
2001,22,3,22,1,9
2001,22,3,22,3,117
2001,22,3,22,4,12
2001,22,4,22,1,63
2001,22,4,22,3,42
2001,22,4,22,4,642
2001,22,4,24,1,6
2001,22,5,22,5,537
2001,22,5,24,1,6
2001,23,1,23,1,240
2001,23,1,23,2,6
2001,23,2,21,3,6
2001,23,2,21,4,6
2001,23,2,21,6,12
2001,23,2,23,1,9
2001,23,2,23,2,2031
2001,23,2,23,4,18
2001,23,2,23,6,15
2001,23,3,23,2,12
2001,23,3,23,3,132
2001,23,3,23,4,6
2001,23,3,23,6,33
2001,23,4,23,2,9
2001,23,4,23,4,549
2001,23,4,23,6,24
2001,23,4,23,7,9
2001,23,5,23,5,63
2001,23,6,23,2,30
2001,23,6,23,3,42
2001,23,6,23,4,21
2001,23,6,23,6,3822
2001,23,6,23,7,102
2001,23,6,23,8,9
2001,23,6,23,10,60
2001,23,6,23,11,6
2001,23,7,23,4,12
2001,23,7,23,6,147
2001,23,7,23,7,342
2001,23,8,23,6,84
2001,23,8,23,8,177
2001,23,8,23,10,21
2001,23,9,23,6,6
2001,23,9,23,9,90
2001,23,10,23,2,15
2001,23,10,23,6,126
2001,23,10,23,8,18
2001,23,10,23,10,1929
2001,23,10,23,11,12
2001,23,11,23,6,6
2001,23,11,23,10,15
2001,23,11,23,11,525
2001,23,12,23,11,15
2001,23,12,23,12,306
2001,23,13,23,13,45
2001,24,1,22,4,9
2001,24,1,22,5,6
2001,24,1,24,1,1629
2001,24,1,24,2,213
2001,24,1,24,3,78
2001,24,1,24,5,51
2001,24,1,24,6,63
2001,24,1,24,7,237
2001,24,2,24,1,129
2001,24,2,24,2,8490
2001,24,2,24,3,2235
2001,24,2,24,4,30
2001,24,2,24,5,936
2001,24,2,24,6,1197
2001,24,2,24,7,4053
2001,24,2,27,4,21
2001,24,3,22,1,6
2001,24,3,24,1,18
2001,24,3,24,2,648
2001,24,3,24,3,13263
2001,24,3,24,4,36
2001,24,3,24,5,2997
2001,24,3,24,6,3534
2001,24,3,24,7,11736
2001,24,3,24,8,9
2001,24,3,24,10,36
2001,24,3,27,4,30
2001,24,3,28,1,9
2001,24,3,28,2,9
2001,24,4,24,2,27
2001,24,4,24,3,225
2001,24,4,24,4,1836
2001,24,4,24,5,300
2001,24,4,24,6,126
2001,24,4,24,7,315
2001,24,4,24,10,27
2001,24,4,27,1,6
2001,24,4,27,4,12
2001,24,5,24,1,6
2001,24,5,24,2,108
2001,24,5,24,3,2667
2001,24,5,24,4,42
2001,24,5,24,5,9168
2001,24,5,24,6,2586
2001,24,5,24,7,4404
2001,24,5,24,9,9
2001,24,5,24,10,87
2001,24,5,27,4,42
2001,24,5,27,6,6
2001,24,5,28,2,9
2001,24,6,24,2,144
2001,24,6,24,3,2244
2001,24,6,24,4,9
2001,24,6,24,5,1950
2001,24,6,24,6,7086
2001,24,6,24,7,8028
2001,24,6,24,8,21
2001,24,6,24,10,15
2001,24,6,25,1,6
2001,24,6,27,4,18
2001,24,6,28,2,6
2001,24,7,24,1,39
2001,24,7,24,2,876
2001,24,7,24,3,7092
2001,24,7,24,4,21
2001,24,7,24,5,3291
2001,24,7,24,6,7494
2001,24,7,24,7,38976
2001,24,7,24,8,42
2001,24,7,24,10,21
2001,24,7,25,1,9
2001,24,7,27,1,9
2001,24,7,27,4,48
2001,24,7,27,6,9
2001,24,7,28,1,12
2001,24,7,28,2,9
2001,24,8,24,3,60
2001,24,8,24,5,60
2001,24,8,24,6,123
2001,24,8,24,7,342
2001,24,8,24,8,297
2001,24,9,24,3,15
2001,24,9,24,5,27
2001,24,9,24,6,33
2001,24,9,24,7,72
2001,24,9,24,9,231
2001,24,10,24,2,9
2001,24,10,24,3,126
2001,24,10,24,4,21
2001,24,10,24,5,360
2001,24,10,24,6,123
2001,24,10,24,7,249
2001,24,10,24,10,1569
2001,24,10,27,4,18
2001,24,10,27,6,12
2001,25,1,25,1,189
2001,25,1,25,2,12
2001,25,2,24,7,12
2001,25,2,25,1,72
2001,25,2,25,2,183
2001,25,3,24,7,9
2001,25,3,25,1,24
2001,25,3,25,2,12
2001,25,3,25,3,123
2001,26,1,26,1,237
2001,27,1,24,4,6
2001,27,1,24,6,6
2001,27,1,24,7,12
2001,27,1,27,1,1374
2001,27,1,27,4,192
2001,27,1,27,5,21
2001,27,1,27,6,27
2001,27,2,27,2,72
2001,27,2,27,4,111
2001,27,3,27,3,24
2001,27,3,27,4,39
2001,27,4,24,2,6
2001,27,4,24,3,12
2001,27,4,24,5,30
2001,27,4,24,6,12
2001,27,4,24,7,45
2001,27,4,24,10,18
2001,27,4,27,1,69
2001,27,4,27,2,15
2001,27,4,27,3,15
2001,27,4,27,4,5295
2001,27,4,27,5,117
2001,27,4,27,6,147
2001,27,4,28,1,15
2001,27,4,28,2,12
2001,27,5,24,7,9
2001,27,5,27,1,27
2001,27,5,27,2,6
2001,27,5,27,4,420
2001,27,5,27,5,1302
2001,27,5,27,6,18
2001,27,5,28,1,12
2001,27,5,28,2,6
2001,27,6,24,3,18
2001,27,6,24,5,24
2001,27,6,24,6,15
2001,27,6,24,7,27
2001,27,6,24,10,21
2001,27,6,27,1,24
2001,27,6,27,4,225
2001,27,6,27,5,6
2001,27,6,27,6,930
2001,28,1,24,7,12
2001,28,1,27,1,9
2001,28,1,27,4,57
2001,28,1,27,5,15
2001,28,1,28,1,2886
2001,28,1,28,2,768
2001,28,1,28,4,45
2001,28,1,28,5,15
2001,28,1,28,6,6
2001,28,2,24,3,6
2001,28,2,24,5,15
2001,28,2,24,6,6
2001,28,2,24,7,21
2001,28,2,27,4,30
2001,28,2,28,1,390
2001,28,2,28,2,8904
2001,28,2,28,4,177
2001,28,2,28,5,24
2001,28,2,28,6,57
2001,28,2,28,7,9
2001,28,3,28,3,24
2001,28,4,27,4,9
2001,28,4,28,1,120
2001,28,4,28,2,855
2001,28,4,28,4,870
2001,28,4,28,5,12
2001,28,5,28,1,6
2001,28,5,28,2,51
2001,28,5,28,4,9
2001,28,5,28,5,1545
2001,28,5,28,8,6
2001,28,6,28,1,9
2001,28,6,28,2,303
2001,28,6,28,4,21
2001,28,6,28,6,2214
2001,28,6,28,7,135
2001,28,6,28,8,18
2001,28,7,28,2,27
2001,28,7,28,6,27
2001,28,7,28,7,5970
2001,28,7,28,8,21
2001,28,7,29,1,15
2001,28,7,29,6,30
2001,28,8,28,5,21
2001,28,8,28,6,9
2001,28,8,28,7,60
2001,28,8,28,8,597
2001,28,8,29,1,6
2001,29,1,28,7,24
2001,29,1,29,1,1014
2001,29,1,29,3,30
2001,29,1,29,4,165
2001,29,1,29,5,21
2001,29,1,29,6,570
2001,29,2,29,2,273
2001,29,2,29,4,6
2001,29,2,29,5,21
2001,29,2,29,6,12
2001,29,2,29,8,6
2001,29,3,29,1,6
2001,29,3,29,3,384
2001,29,3,29,4,228
2001,29,3,29,5,48
2001,29,3,29,6,609
2001,29,4,28,7,15
2001,29,4,29,1,27
2001,29,4,29,3,87
2001,29,4,29,4,5244
2001,29,4,29,5,663
2001,29,4,29,6,6342
2001,29,4,29,7,15
2001,29,4,29,8,57
2001,29,4,30,1,6
2001,29,4,30,3,9
2001,29,4,31,1,6
2001,29,5,29,1,6
2001,29,5,29,3,33
2001,29,5,29,4,921
2001,29,5,29,5,2964
2001,29,5,29,6,1563
2001,29,5,29,8,57
2001,29,6,28,7,21
2001,29,6,29,1,51
2001,29,6,29,3,168
2001,29,6,29,4,3579
2001,29,6,29,5,600
2001,29,6,29,6,15822
2001,29,6,29,7,60
2001,29,6,29,8,60
2001,29,6,30,2,6
2001,29,6,30,3,36
2001,29,6,31,6,15
2001,29,7,29,4,129
2001,29,7,29,5,12
2001,29,7,29,6,351
2001,29,7,29,7,240
2001,29,8,29,4,63
2001,29,8,29,5,93
2001,29,8,29,6,147
2001,29,8,29,8,5445
2001,29,8,30,1,9
2001,29,8,30,3,9
2001,29,8,31,1,36
2001,29,8,31,5,12
2001,29,8,31,6,84
2001,30,1,30,1,642
2001,30,1,30,3,24
2001,30,1,31,1,9
2001,30,2,29,6,6
2001,30,2,30,2,744
2001,30,2,30,3,18
2001,30,3,29,4,9
2001,30,3,29,6,27
2001,30,3,29,8,12
2001,30,3,30,1,18
2001,30,3,30,2,18
2001,30,3,30,3,3063
2001,30,3,30,4,30
2001,30,3,30,5,159
2001,30,3,30,6,60
2001,30,3,31,2,9
2001,30,4,30,3,30
2001,30,4,30,4,1839
2001,30,4,30,5,21
2001,30,4,30,6,21
2001,30,5,29,4,6
2001,30,5,29,6,9
2001,30,5,30,3,249
2001,30,5,30,4,24
2001,30,5,30,5,618
2001,30,5,30,6,102
2001,30,5,31,2,15
2001,30,6,30,3,12
2001,30,6,30,4,42
2001,30,6,30,5,12
2001,30,6,30,6,5622
2001,30,6,30,7,27
2001,30,6,30,8,15
2001,30,6,31,2,27
2001,30,6,31,6,6
2001,30,7,30,6,9
2001,30,7,30,7,114
2001,30,8,30,6,18
2001,30,8,30,8,42
2001,31,1,29,4,9
2001,31,1,29,5,9
2001,31,1,29,6,9
2001,31,1,29,8,75
2001,31,1,30,1,9
2001,31,1,31,1,1152
2001,31,1,31,6,60
2001,31,2,30,6,9
2001,31,2,31,2,1665
2001,31,2,31,3,27
2001,31,2,31,5,12
2001,31,3,30,6,24
2001,31,3,31,2,24
2001,31,3,31,3,1275
2001,31,3,31,5,36
2001,31,3,31,6,120
2001,31,3,31,7,12
2001,31,4,31,4,1461
2001,31,4,31,5,450
2001,31,4,31,6,150
2001,31,4,31,7,9
2001,31,4,31,8,60
2001,31,4,31,9,21
2001,31,4,31,10,6
2001,31,4,31,12,6
2001,31,5,29,8,12
2001,31,5,30,1,6
2001,31,5,31,2,54
2001,31,5,31,3,12
2001,31,5,31,4,360
